"id","name","given_name","gender","wiki_url","laureate_url","external_url","birth","birth_year","death","death_year","birth_location","death_location"
448,"Roberts","Richard J.","male","https://en.wikipedia.org/wiki/Richard_J._Roberts","https://api.nobelprize.org/2/laureate/448","https://www.nobelprize.org/laureate/448","1943-09-06",1943,,,"gcqvn6hep1v2",
435,"Levi-Montalcini","Rita","female","https://en.wikipedia.org/wiki/Rita_Levi-Montalcini","https://api.nobelprize.org/2/laureate/435","https://www.nobelprize.org/laureate/435","1909-04-22",1909,"2012-12-30",2012,"u0j2quurnwcx","sr2yks4ft8xk"
308,"Bárány","Robert","male","https://en.wikipedia.org/wiki/Róbert_Bárány","https://api.nobelprize.org/2/laureate/308","https://www.nobelprize.org/laureate/308","1876-04-22",1876,"1936-04-08",1936,"u2edhxfmcsx3","u6ss92ujh9ey"
458,"Furchgott","Robert F.","male","https://en.wikipedia.org/wiki/Robert_F._Furchgott","https://api.nobelprize.org/2/laureate/458","https://www.nobelprize.org/laureate/458","1916-06-04",1916,"2009-05-19",2009,"djz4t052f8nw","c22yzerdx557"
848,"Edwards","Robert G.","male","https://en.wikipedia.org/wiki/Robert_G._Edwards","https://api.nobelprize.org/2/laureate/848","https://www.nobelprize.org/laureate/848","1925-09-27",1925,"2013-04-10",2013,"gcwcdfc42b90","u120gjdregef"
297,"Koch","Robert","male","https://en.wikipedia.org/wiki/Robert_Koch","https://api.nobelprize.org/2/laureate/297","https://www.nobelprize.org/laureate/297","1843-12-11",1843,"1910-05-27",1910,"u1pqeny1gzvn","u0tv7jxb6w0j"
388,"Holley","Robert W.","male","https://en.wikipedia.org/wiki/Robert_W._Holley","https://api.nobelprize.org/2/laureate/388","https://www.nobelprize.org/laureate/388","1922-01-28",1922,"1993-02-11",1993,"dp1k0vfntncc","9q97b2usxzq8"
399,"Porter","Rodney R.","male","https://en.wikipedia.org/wiki/Rodney_Robert_Porter","https://api.nobelprize.org/2/laureate/399","https://www.nobelprize.org/laureate/399","1917-10-08",1917,"1985-09-06",1985,"gcw0h468v65j","gcp46pjuxrpq"
411,"Guillemin","Roger","male","https://en.wikipedia.org/wiki/Roger_Guillemin","https://api.nobelprize.org/2/laureate/411","https://www.nobelprize.org/laureate/411","1924-01-11",1924,"2024-02-21",2024,"u07t4wwb5ptm","9muee844bn5d"
422,"Sperry","Roger W.","male","https://en.wikipedia.org/wiki/Roger_Wolcott_Sperry","https://api.nobelprize.org/2/laureate/422","https://www.nobelprize.org/laureate/422","1913-08-20",1913,"1994-04-17",1994,"drkmd4b3h9xc","9q5fr8gd969h"
456,"Zinkernagel","Rolf M.","male","https://en.wikipedia.org/wiki/Rolf_M._Zinkernagel","https://api.nobelprize.org/2/laureate/456","https://www.nobelprize.org/laureate/456","1944-01-06",1944,,,"u0mqsdj3frj7",
294,"Ross","Ronald","male","https://en.wikipedia.org/wiki/Ronald_Ross","https://api.nobelprize.org/2/laureate/294","https://www.nobelprize.org/laureate/294","1857-05-13",1857,"1932-09-16",1932,"tv28ke66pp7s","gcwwd7xsh9ey"
413,"Yalow","Rosalyn","female","https://en.wikipedia.org/wiki/Rosalyn_Sussman_Yalow","https://api.nobelprize.org/2/laureate/413","https://www.nobelprize.org/laureate/413","1921-07-19",1921,"2011-05-30",2011,"dr5reu4d7xqv","dr5reu4d7xqv"
393,"Luria","Salvador E.","male","https://en.wikipedia.org/wiki/Salvador_Luria","https://api.nobelprize.org/2/laureate/393","https://www.nobelprize.org/laureate/393","1912-08-13",1912,"1991-02-06",1991,"u0j2quurnwcx","drt37prcsc7s"
299,"Ramón y Cajal","Santiago","male","https://en.wikipedia.org/wiki/Santiago_Ramón_y_Cajal","https://api.nobelprize.org/2/laureate/299","https://www.nobelprize.org/laureate/299","1852-05-01",1852,"1934-10-17",1934,"ezx1x1ukx56p","ezjmgyy4hrhn"
917,"Ōmura","Satoshi","male","https://en.wikipedia.org/wiki/Satoshi_Ōmura","https://api.nobelprize.org/2/laureate/917","https://www.nobelprize.org/laureate/917","1935-07-12",1935,,,"xn6dchqqwjke",
353,"Waksman","Selman A.","male","https://en.wikipedia.org/wiki/Selman_Waksman","https://api.nobelprize.org/2/laureate/353","https://www.nobelprize.org/laureate/353","1888-07-22",1888,"1973-08-16",1973,"u8wyb0jtwn13","drqhbw9g2715"
367,"Ochoa","Severo","male","https://en.wikipedia.org/wiki/Severo_Ochoa","https://api.nobelprize.org/2/laureate/367","https://www.nobelprize.org/laureate/367","1905-09-24",1905,"1993-11-01",1993,"ezereq8emf7w","ezjmgyy4hrhn"
